Cod_Loc,IdProvincia,IdDepartamento,Observaciones,categoria,subcategoria,provincia,localidad,nombre,direccion,piso,CP,cod_area,telefono,Mail,Web,Latitud,Longitud,TipoLatitudLongitud,Info_adicional,fuente,jurisdiccion,año_inauguracion,IDSInCA
82070220,82,82070,,Espacios de Exhibición Patrimonial,Museos,Santa Fe,San Agustín,Museo Histórico Regional De San Agustín,"25 de Mayo 1601, Zona Rural",,3017,342,490 7021,,,-31.6872120,-60.9412980,Localización precisa,,DNPyM,Privada,,300750
82049190,82,82049,,Espacios de Exhibición Patrimonial,Museos,Santa Fe,San Antonio de Obligado,Museo Histórico Y Religioso Fray Hermete Constanzi,Calle Nº 8 (Al Lado de la Iglesia),,S3587XAA,,,,,-28.3848550,-59.2645880,Localización precisa,,DNPyM,Comunal,,300758
82070230,82,82070,,Espacios de Exhibición Patrimonial,Museos,Santa Fe,San Carlos Centro,Museo Histórico De La Colonia San Carlos,San Martín 550,,S3013CQS,3404,422 047,,,-32.9419270,-60.6741360,Localización precisa,,DNPyM,Municipal,1978,300763
82070240,82,82070,,Espacios de Exhibición Patrimonial,Museos,Santa Fe,San Carlos Norte,Museo Pedroniano,Fermín Laprade 420,,S3010AIJ,3404,456 137,,,-31.6740630,-61.0744350,Localización precisa,,DNPyM,Comunal,,300766
82091220,82,82091,,Espacios de Exhibición Patrimonial,Museos,Santa Fe,San Cristóbal,Museo Histórico Municipal De San Cristóbal,J. M. Bullo 1425,,S3070DRK,3408,423 110,,,-30.3141560,-61.2386220,Localización precisa,,DNPyM,Municipal,,300767
82091220,82,82091,,Espacios de Exhibición Patrimonial,Museos,Santa Fe,San Cristóbal,Museo De Ciencias Naturales Del Departamento San Cristóbal,Hipólito Irigoyen y Dr. Gerónimo Lassaga,,3070,3408,422 123 INT. 126,,,-30.3141560,-61.2386220,Localización precisa,,DNPyM,Privada,1985,300768
82091230,82,82091,,Espacios de Exhibición Patrimonial,Museos,Santa Fe,San Guillermo,Museo Comunal Regional De San Guillermo,Independencia S/N,,2347,3562,466 881,,,-30.3626750,-61.9177920,Localización precisa,,DNPyM,Comunal,,300781
82098060,82,82098,,Espacios de Exhibición Patrimonial,Museos,Santa Fe,San Javier,Museo Batalla Del Mbororé,Plaza de los Jesuitas,,3357,3754,482 488,,,-27.8678450,-55.1348170,Localización precisa,,DNPyM,Municipal,,300788
82098060,82,82098,,Espacios de Exhibición Patrimonial,Museos,Santa Fe,San Javier,Museo San Francisco Javier,"9 de Julio 873, Esquina Alvear",,S3005ABE,3405,424 254,,,-30.5846670,-59.9314010,Localización precisa,,DNPyM,Privada,,300789
82070260,82,82070,,Espacios de Exhibición Patrimonial,Museos,Santa Fe,San Jerónimo del Sauce,Museo Pbro. Guillermo Lagger,Santa Fe 689,,S3012APK,3404,495 060,,,-31.6094690,-61.1409680,Localización precisa,,DNPyM,Privada,1987,300790
82070270,82,82070,,Espacios de Exhibición Patrimonial,Museos,Santa Fe,San Jerónimo Norte,Museo Histórico Lorenzo Bodenmann,Guillermo Tell 790,,S3015AVP,3404,460 251,,,-31.5569730,-61.0784950,Localización precisa,,DNPyM,Comunal,,300791
82126140,82,82126,,Espacios de Exhibición Patrimonial,Museos,Santa Fe,San Jorge,Museo Aurelio Genovese,Av. 25 de Mayo 810,,S2452AYU,3406,407 430,,,-31.9023300,-61.8555980,Localización precisa,,DNPyM,Municipal,,300792
82126140,82,82126,,Espacios de Exhibición Patrimonial,Museos,Santa Fe,San Jorge,Museo De La Ciudad,Bv. 25 de Mayo 810,,S2452AYU,3406,441 557,,,-31.9023300,-61.8555980,Localización precisa,,DNPyM,Municipal,,300793
82014120,82,82014,,Espacios de Exhibición Patrimonial,Museos,Santa Fe,San José de la Esquina,Museo Comunal Guardia De La Esquina,Rivadavia 434,,S2185CKJ,3467,461 015,,,-33.1111990,-61.7035680,Localización precisa,,DNPyM,Municipal,1972,300796
82063160,82,82063,,Espacios de Exhibición Patrimonial,Museos,Santa Fe,San José del Rincón,Museo Regional Y Tradicional De La Costa,San Martín 1401,,S3089BDI,342,970 416,,,-31.6058000,-60.5680000,Localización precisa,,DNPyM,Comunal,1980,300799
82119130,82,82119,,Espacios de Exhibición Patrimonial,Museos,Santa Fe,San Lorenzo,Museo Histórico Conventual San Carlos,Belgrano 430,,S2200CNH,3476,424 774,,,-32.7469000,-60.7312000,Localización precisa,,DNPyM,Privada,1949,300808
82021350,82,82021,,Espacios de Exhibición Patrimonial,Museos,Santa Fe,Santa Clara de Saguier,Museo Rafael Escriña,Av. Sarmiento S/N,,2405,,,,,-31.3398020,-61.8181480,Localización precisa,,DNPyM,,,300866
82063170,82,82063,,Espacios de Exhibición Patrimonial,Museos,Santa Fe,Santa Fe,Observatorio Astronómico Code - Centro De Observaciones Del Espacio De Santa Fe,Av. Almirante Brown 4998 (Costanera),,S3002GVP,342,455 0608,,,-31.6261960,-60.6788160,Localización precisa,,DNPyM,Privada,,300867
82063170,82,82063,,Espacios de Exhibición Patrimonial,Museos,Santa Fe,Santa Fe,Museo De Arte Contemporáneo - Mac,Bv. Gálvez 1578,,S3000ACU,342,457 5103,,,-31.6378010,-60.6919360,Localización precisa,,DNPyM,Nacional,,300868
82063170,82,82063,,Espacios de Exhibición Patrimonial,Museos,Santa Fe,Santa Fe,Museo Ferroviario,San Luis 2950,,S3000GBJ,342,469 3217,,,-31.6424950,-60.7017790,Localización precisa,,DNPyM,Municipal,,300869
82063170,82,82063,,Espacios de Exhibición Patrimonial,Museos,Santa Fe,Santa Fe,Museo De La Cervecería Santa Fe,Calchines 1401,,S3000AYG,342,450 2234,,,-31.6430390,-60.6915590,Localización precisa,,DNPyM,Privada,,300870
82063170,82,82063,,Espacios de Exhibición Patrimonial,Museos,Santa Fe,Santa Fe,Museo Judío Hinenu,1 de Mayo 2152,,S3000FJZ,342,455 8119,,,-31.6500890,-60.7115520,Localización precisa,,DNPyM,Privada,,300871
82063170,82,82063,,Espacios de Exhibición Patrimonial,Museos,Santa Fe,Santa Fe,Teatro Municipal 1° De Mayo Y Museo Del Teatro,San Martín 2020,,S3000FRT,342,457 1884,,,-31.6523340,-60.7081370,Localización precisa,,DNPyM,Municipal,,300872
82063170,82,82063,,Espacios de Exhibición Patrimonial,Museos,Santa Fe,Santa Fe,Museo Y Biblioteca Peniteciaria,San Jerónimo 1168,,S3000FPB,342,459 877,,,-31.6614390,-60.7123070,Localización precisa,,DNPyM,Provincial,,300873
82063170,82,82063,,Espacios de Exhibición Patrimonial,Museos,Santa Fe,Santa Fe,Museo Del Médico Del Colegio Médico De La 1° Circ. De Santa Fe,9 de Julio 2464,,S3000FNB,342,452 0312,,,-31.6466000,-60.7095000,Localización precisa,,DNPyM,Privada,1995,300874
82063170,82,82063,,Espacios de Exhibición Patrimonial,Museos,Santa Fe,Santa Fe,Museo De Artes Visuales Sor Josefa Díaz Clucellas,San Martín 2068,,S3000FRT,342,457 1886,,,-31.6518000,-60.7084000,Localización precisa,,DNPyM,Municipal,1905,300875
82063170,82,82063,,Espacios de Exhibición Patrimonial,Museos,Santa Fe,Santa Fe,Museo Etnográfico Y Colonial Juan De Garay,25 de Mayo 1470 (Paseo de Las Culturas),,3000,342,457 3550,,,-31.6500000,-60.7167000,Localización precisa,,DNPyM,Provincial,1905,300876
82063170,82,82063,,Espacios de Exhibición Patrimonial,Museos,Santa Fe,Santa Fe,Museo Provincial De Ciencias Naturales Florentino Ameghino,Primera Junta 2859,,S3000CDI,342,457 3770,ameghino.santafe@gmail.com,www.unl.edu.ar/santafe/museocn.htm,-31.6471000,-60.7104000,Localización precisa,,DNPyM,Provincial,1914,300877
82063170,82,82063,,Espacios de Exhibición Patrimonial,Museos,Santa Fe,Santa Fe,Museo Provincial De Bellas Artes Rosa Galisteo De Rodríguez,4 de Enero 1510,,S3000FHN,342,459 6142,,,-31.6571000,-60.7154000,Localización precisa,,DNPyM,Provincial,1922,300878
82063170,82,82063,,Espacios de Exhibición Patrimonial,Museos,Santa Fe,Santa Fe,Museo Histórico Provincial De Santa Fe Brig. Estanislao López,San Martín 1490,,S3000FRH,342,457 3529,muhistsf@ceride.gov.ar,,-31.6579000,-60.7103000,Localización precisa,,DNPyM,Provincial,1943,300879
82063170,82,82063,,Espacios de Exhibición Patrimonial,Museos,Santa Fe,Santa Fe,Museo Histórico San Francisco,Amenábar 2557,,3000,342,459 3303,,,-31.6591000,-60.7105000,Localización precisa,,DNPyM,Privada,1946,300880
82063170,82,82063,,Espacios de Exhibición Patrimonial,Museos,Santa Fe,Santa Fe,Museo Y Biblioteca Policial Alguacil Mayor Bernabé De Luján,San Jerónimo 1199,,S3000FPA,342,450 6600 INT. 2573,,,-31.6620000,-60.7128000,Localización precisa,,DNPyM,Provincial,1978,300881
82063170,82,82063,,Espacios de Exhibición Patrimonial,Museos,Santa Fe,Santa Fe,Museo López Claro,Piedras 7352,,S3004IVH,342,460 1575,lopez_claro@unl.edu.ar,,-31.6048000,-60.6738000,Localización precisa,,DNPyM,Municipal,1990,300882
82063170,82,82063,,Espacios de Exhibición Patrimonial,Museos,Santa Fe,Santa Fe,Museo De La Ciudad,San Martín 2076 P.A.,,S3000FRT,342,599 870,,,-31.6517000,-60.7084000,Localización precisa,,DNPyM,Municipal,1982,300883
82035050,82,82035,,Espacios de Exhibición Patrimonial,Museos,Santa Fe,Santa Rosa de Calchines,Museo Aníbal Bergallo,Primera Junta y Santa Fe,,3001,342,490 8022,,,-31.4248070,-60.3348880,Localización precisa,,DNPyM,Privada,,300890
82063180,82,82063,,Espacios de Exhibición Patrimonial,Museos,Santa Fe,Santo Tome,Museo Municipal De Artes Y Artesanías Enrique Estrada Bello,Libertad 1620,,S3016JEL,342,474 1588,,,-31.6623000,-60.7589000,Localización precisa,,DNPyM,Municipal,1969,300895
82063180,82,82063,,Espacios de Exhibición Patrimonial,Museos,Santa Fe,Santo Tome,Museo Histórico Y Archivo Municipal Andrés A. Roverano,Libertad 1620,,S3016JEL,342,474 1588,,,-31.6623000,-60.7589000,Localización precisa,,DNPyM,Municipal,1980,300896
82126160,82,82126,,Espacios de Exhibición Patrimonial,Museos,Santa Fe,Sastre,Museo Histórico Municipal Dr. Rodolfo Doval Fermi,Sarmiento 1989,,S2440BCO,3406,480 173,,,-31.7693770,-61.8293320,Localización precisa,,DNPyM,Municipal,,300898
82091260,82,82091,,Espacios de Exhibición Patrimonial,Museos,Santa Fe,Suardi,Museo Histórico,Clemente de Zabaleta 698,,S2349AHN,3562,477 112,,,-30.5386070,-61.9616460,Localización precisa,,DNPyM,Municipal,,300900
82021360,82,82021,,Espacios de Exhibición Patrimonial,Museos,Santa Fe,Sunchales,Museo Y Archivo Histórico Municipal Basilio María Donato,25 de Mayo 318,,S2322AFH,3493,423 962,museo@sunchales.gov.ar,,-30.9445200,-61.5629490,Localización precisa,,DNPyM,Municipal,1985,300901
82021380,82,82021,,Espacios de Exhibición Patrimonial,Museos,Santa Fe,Tacural,Museo Histórico Rodolfo Brühl,Ex Estación del Ferrocarril,,2324,3493,492 240,,,-30.8505610,-61.5923730,Localización precisa,,DNPyM,Privada,,300902
82077080,82,82077,,Espacios de Exhibición Patrimonial,Museos,Santa Fe,Tostado,Museo Histórico Regional Historiador Manuel Hernández Galiano,Belgrano y Regimiento 6 de Caballería,,3060,3491,470 482,,,-29.2369640,-61.7719510,Localización precisa,,DNPyM,Municipal,,300937
82056140,82,82056,,Espacios de Exhibición Patrimonial,Museos,Santa Fe,Totoras,Museo De La Ciudad,San Lorenzo y Laprida,,2144,3476,461 777,,,-32.5854910,-61.1635670,Localización precisa,,DNPyM,Municipal,2013,300938
82042290,82,82042,,Espacios de Exhibición Patrimonial,Museos,Santa Fe,Venado Tuerto,Museo Regional Y Archivo Histórico Cayetano Alberto Silva,Maipú 966,,S2600IKT,3462,431 163,,,-33.7476620,-61.9679690,Localización precisa,,DNPyM,Municipal,1909,300969
82133170,82,82133,,Espacios de Exhibición Patrimonial,Museos,Santa Fe,Vera,Museo Ferroviario La Fraternidad De Vera,Allende Lezama y Buenos Aires,,3550,341,449 1095,,,-29.4640100,-60.2078620,Localización precisa,,DNPyM,Privada,,300970
82028230,82,82028,,Espacios de Exhibición Patrimonial,Museos,Santa Fe,Villa Constitución,Museo Municipal Histórico Y Regional Santiago Lischetti,Ing. Arturo Acevedo 650,,S2919BHN,3400,474 608,mvc-comp@satlink.com,,-33.2348150,-60.3324940,Localización precisa,,DNPyM,Municipal,1977,300988
82084310,82,82084,,Espacios de Exhibición Patrimonial,Museos,Santa Fe,Villa Gobernador Gálvez,Museo Swift-Armour Argentina S.A.,Av. Gral. Perón S/N,,2124,341,410 7438,,,-33.0216860,-60.6220680,Localización precisa,,DNPyM,Privada,,301008
82049230,82,82049,,Espacios de Exhibición Patrimonial,Museos,Santa Fe,Villa Ocampo,Museo De Historia Y Ciencias Naturales Ángel Gregoret,Padre Ángel Tibaldo,,3580,3482,466 872,,,-28.4884810,-59.3541660,Localización precisa,,DNPyM,Municipal,,301021
82091280,82,82091,,Espacios de Exhibición Patrimonial,Museos,Santa Fe,Villa Trinidad,Museo Y Archivo Histórico Comunal,Belgrano 150,,S2345ADD,3491,491 036,,,-30.2122020,-61.8757710,Localización precisa,,DNPyM,Comunal,,301031
82063170,82,82063,,Espacios de Exhibición Patrimonial,,Santa Fe,Santa Fe,Museo César López Claro,Piedras 7352,,S3004IVH,342,460 1575,diversidad.cultural@santafeciudad.gov.ar,,-31.60480000000000000000,-60.67380000000000000000,Localización precisa,,Municipalidad de Santa Fe - Red de Ciudades Creativas,Municipal,1990,301108
82063170,82,82063,,Espacios de Exhibición Patrimonial,,Santa Fe,Santa Fe,Museo de Arte Contemporáneo de la Universidad Nacional del Litoral,Bv. Gálvez 1578,,S3000ACU,342,457 5103,mac@unl.edu.ar,www.unl.edu.ar/mac,-31.63780100000000000000,-60.69193600000000000000,Localización precisa,,Municipalidad de Santa Fe - Red de Ciudades Creativas,Nacional,2000,301109
82063170,82,82063,,Espacios de Exhibición Patrimonial,,Santa Fe,Santa Fe,Museo de cerámica regional Alfredo D' Auría / Taller de Cerámica Artesanal de la Guardia,Antonio de Petre y Ruta Nac. Nº 168,,S3002GVP,342,457 4167,amigosdeltallerlaguardia@yahoo.com.ar,amigosdeltallerlaguardia.blogspot.com.ar,-31.63986100000000000000,-60.63373300000000000000,Localización precisa,,Municipalidad de Santa Fe - Red de Ciudades Creativas,Municipal,0,301110
82063170,82,82063,,Espacios de Exhibición Patrimonial,,Santa Fe,Santa Fe,Museo del Colegio Inmaculada,Gral. López 2545,,S3002GVP,342,4595411,diversidad.cultural@santafeciudad.gov.ar,,-31.65707800000000000000,-60.70893600000000000000,Localización precisa,,Municipalidad de Santa Fe - Red de Ciudades Creativas,Municipal,0,301111
82063170,82,82063,,Espacios de Exhibición Patrimonial,,Santa Fe,Santa Fe,Museo del Juego y de la Lotería de Santa Fe,1º Junta 2724,,S3002GVP,342,4573773,museodelaloteria@loteriasantafe.gov.ar,,-31.64754300000000000000,-60.70864200000000000000,Localización precisa,,Municipalidad de Santa Fe - Red de Ciudades Creativas,s/d,0,301112
82063170,82,82063,,Espacios de Exhibición Patrimonial,,Santa Fe,Santa Fe,Museo Del Médico Del Colegio Médico De La 1° Circ. De Santa Fe,9 de Julio 2464,,S3000FNB,342,452 0312,,www.colmedicosantafe1.org.ar/index.php/museo-del-medico,-31.64660000000000000000,-60.70950000000000000000,Localización precisa,,Municipalidad de Santa Fe - Red de Ciudades Creativas,Privada,1995,301113
82063170,82,82063,,Espacios de Exhibición Patrimonial,,Santa Fe,Santa Fe,Museo del Puerto,Cabecera Dique I- Puerto,,S3002GVP,342,4554393 int. 110,museo@puertosfe.com,puertosfe.com/contenido/Museos.html,-31.64774700000000000000,-60.70167800000000000000,Localización precisa,,Municipalidad de Santa Fe - Red de Ciudades Creativas,Puerto,0,301114
82063170,82,82063,,Espacios de Exhibición Patrimonial,,Santa Fe,Santa Fe,Museo Etnográfico Y Colonial Juan De Garay,25 de Mayo 1470 (Paseo de Las Culturas),,3000,342,457 3550,etnosfe@santafe.gov.ar,museojuandegaray.gob.ar/,-31.65000000000000000000,-60.71670000000000000000,Localización precisa,,Municipalidad de Santa Fe - Red de Ciudades Creativas,Provincial,1905,301115
82063170,82,82063,,Espacios de Exhibición Patrimonial,,Santa Fe,Santa Fe,Museo Ferroviario Regional de Santa Fe,San Luis 2950,,S3000GBJ,342,4574136,museoferroviariosantafe@gmail.com,sites.google.com/site/ferrositio,-31.64249500000000000000,-60.70177900000000000000,Localización precisa,,Municipalidad de Santa Fe - Red de Ciudades Creativas,Municipal,1996,301116
82063170,82,82063,,Espacios de Exhibición Patrimonial,,Santa Fe,Santa Fe,Museo Histórico de la Universidad Nacional del Litoral,9 de Julio 2150,,S3002GVP,342,4571143 int. 115,museohistorico@unl.edu.ar,www.museohistoricounl.com.ar/index.html,-31.65029800000000000000,-60.71034300000000000000,Localización precisa,,Municipalidad de Santa Fe - Red de Ciudades Creativas,Nacional,0,301117
82063170,82,82063,,Espacios de Exhibición Patrimonial,,Santa Fe,Santa Fe,Museo Judío Hinenu,1 de Mayo 2152,,S3000FJZ,342,455 8119,,,-31.65008900000000000000,-60.71155200000000000000,Localización precisa,,Municipalidad de Santa Fe - Red de Ciudades Creativas,Privada,0,301118
82063170,82,82063,,Espacios de Exhibición Patrimonial,,Santa Fe,Santa Fe,Museo Malvinas Santa Fe,Pedro Vittori 4282,,S3002GVP,342,4563827,soberanianacional@hotmail.com,,-31.62889000000000000000,-60.69885400000000000000,Localización precisa,,Municipalidad de Santa Fe - Red de Ciudades Creativas,Provincial,0,301119
82063170,82,82063,,Espacios de Exhibición Patrimonial,,Santa Fe,Santa Fe,Museo Municipal de Artes Visuales Sor Josefa Díaz y Clucellas,San Martín 2068,,S3000FRT,342,457 1886,diversidad.cultural@santafeciudad.gov.ar,www.santafeciudad.gov.ar/blogs/agenda-sfc/lugar/museo-municipal-de-artes-visuales-sor-josefa-diaz-y-clucellas/,-31.65180000000000000000,-60.70840000000000000000,Localización precisa,,Municipalidad de Santa Fe - Red de Ciudades Creativas,Municipal,1905,301120
82063170,82,82063,,Espacios de Exhibición Patrimonial,,Santa Fe,Santa Fe,Museo Pedagógico “Prof. Enrique Muzzio”,Junín 2850,,S3000FPB,342,459 877,,,-31.66143900000000000000,-60.71230700000000000000,Localización precisa,,Municipalidad de Santa Fe - Red de Ciudades Creativas,Provincial,1993,301121
82063170,82,82063,,Espacios de Exhibición Patrimonial,,Santa Fe,Santa Fe,Museo Penitenciario de la Provincia de Santa Fe,San Jerónimo 1168,,S3000FHN,342,459 6142,museorosagalisteo@santafe.gov.ar,www.museorosagalisteo.gob.ar,-31.65710000000000000000,-60.71540000000000000000,Localización precisa,,Municipalidad de Santa Fe - Red de Ciudades Creativas,Provincial,1922,301122
82063170,82,82063,,Espacios de Exhibición Patrimonial,,Santa Fe,Santa Fe,Museo Provincial De Bellas Artes Rosa Galisteo De Rodríguez,4 de Enero 1510,,S3000CDI,342,457 3770,ameghino@santafe-conicet.gov.ar,www.museoameghino.gob.ar,-31.64710000000000000000,-60.71040000000000000000,Localización precisa,,Municipalidad de Santa Fe - Red de Ciudades Creativas,Provincial,1914,301123
82063170,82,82063,,Espacios de Exhibición Patrimonial,,Santa Fe,Santa Fe,Academia Argentina de Fotografía,Rivadavia 3192,,S3002GVP,342,4555942,info@aafsantafe.com.ar,/aafsantafe.com.ar/,-31.63886400000000000000,-60.68746800000000000000,Localización precisa,,Municipalidad de Santa Fe - Red de Ciudades Creativas,Municipal,0,301124
82063170,82,82063,,Espacios de Exhibición Patrimonial,,Santa Fe,Santa Fe,Academia de Arte del Litoral,San Juan 2373,,S3002GVP,,,academiadeartedellitoral@hotmail.com,www.academiadeartedellitoral.com/,-31.63623400000000000000,-60.67531100000000000000,Localización precisa,,Municipalidad de Santa Fe - Red de Ciudades Creativas,s/d,0,301125
82063170,82,82063,,Espacios de Exhibición Patrimonial,,Santa Fe,Santa Fe,Aguas Santafesinas S.a.-Planta Potabilizadora Santa Fe Ing. Marcial Candioti,Gobernador Candioti 1500,,S3002GVP,342,4504573,visitasguiadas-sfe@aguasdesantafe.com.ar,,-31.60641900000000000000,-60.66803800000000000000,Localización precisa,,Municipalidad de Santa Fe - Red de Ciudades Creativas,s/d,0,301126
82063170,82,82063,,Espacios de Exhibición Patrimonial,,Santa Fe,Santa Fe,Alianza Francesa de Santa Fe,Bv. Gálvez 2147,,S3002GVP,342,4558575,cultura.afsf@gmail.com,www.afsantafe.com.ar/web,-31.65662200000000000000,-60.71210500000000000000,Localización precisa,,Municipalidad de Santa Fe - Red de Ciudades Creativas,s/d,0,301127
82063170,82,82063,,Espacios de Exhibición Patrimonial,,Santa Fe,Santa Fe,Archivo General de la Provincia,Av. General López 2792,,S3002GVP,342,4506600 int. 1571,sipar@santafe.gob.ar,,-31.64671600000000000000,-60.70929300000000000000,Localización precisa,,Municipalidad de Santa Fe - Red de Ciudades Creativas,s/d,0,301128
82063170,82,82063,,Espacios de Exhibición Patrimonial,,Santa Fe,Santa Fe,Asociación Argentina de Cultura Inglesa de Santa Fe,Monseñor Zaspe 2790,,S3002GVP,342,4582288,principalsfe@culturalinglesa.org.ar,www.culturalinglesa.org.ar/,-31.63680500000000000000,-60.69788200000000000000,Localización precisa,,Municipalidad de Santa Fe - Red de Ciudades Creativas,s/d,0,301129
